order_id,user_id,order_dow,order_hour_of_day
19643,27170,3,15
105781,27171,3,14
95305,27174,0,3
36999,27179,4,18
95165,27180,3,17
81478,27184,0,13
57728,27185,1,14
55820,27185,0,15
5528,27186,0,22
68832,27191,5,11
109572,27196,2,9
86539,27197,4,10
57504,27201,5,10
86901,27204,6,13
63333,27205,1,8
77315,27206,4,16
61948,27206,4,16
48940,27208,4,13
52765,27208,0,15
371,27212,2,13
107350,27220,5,8
39480,27233,1,14
26107,27233,5,9
58105,27236,6,10
33908,27238,5,13
101704,27242,6,14
11579,27245,0,16
36866,27245,0,12
107029,27247,2,21
3178,27250,6,13
103291,27252,1,14
96470,27258,3,19
22688,27259,0,13
90099,27262,6,7
106190,27262,6,10
76446,27263,2,10
12098,27263,0,12
61934,27263,6,12
92268,27264,0,11
82714,27267,0,17
9367,27268,1,10
110658,27269,2,12
90006,27271,0,16
37965,27278,1,12
3428,27281,3,15
86033,27284,6,18
90306,27285,2,17
105819,27290,0,14
103165,27291,4,14
20367,27292,2,17
100877,27292,2,14
58186,27294,5,21
97414,27295,1,9
14128,27295,2,9
14823,27295,1,14
43819,27296,1,10
98648,27300,3,14
76390,27300,4,11
83723,27301,2,20
80096,27303,4,17
16718,27306,2,13
47963,27308,5,13
109281,27310,3,12
3104,27312,4,16
93339,27312,0,21
95734,27320,6,9
72023,27321,3,12
75926,27324,2,9
90660,27328,4,11
107619,27328,0,15
77943,27330,0,12
73006,27331,6,12
50032,27332,0,16
77939,27333,0,14
40980,27334,1,13
32374,27340,6,16
64012,27340,0,11
32971,27341,5,13
63062,27342,2,12
10025,27344,4,7
104415,27347,0,8
89485,27348,3,23
110249,27348,5,18
71883,27352,2,18
23361,27353,6,12
11270,27353,4,15
104005,27353,0,15
17147,27353,5,12
31078,27356,4,14
84148,27359,2,15
31274,27360,0,14
4926,27360,3,15
52531,27366,0,18
59974,27368,1,16
102420,27379,3,8
81595,27380,3,12
14447,27386,6,9
52220,27386,0,15
24714,27389,5,15
6853,27392,6,15
86273,27396,4,11
103286,27399,2,17
87692,27402,5,18
11120,27404,6,10
80552,27404,6,14
101154,27405,3,15
81498,27405,0,11
34131,27405,3,12
79790,27407,0,11
55882,27410,4,20
23384,27410,4,15
69755,27412,6,21
6855,27414,1,10
77855,27415,2,8
39364,27422,1,18
62234,27422,0,20
108673,27423,3,20
64884,27425,0,12
55808,27425,1,20
51897,27425,4,18
106308,27425,0,8
53966,27428,1,17
92014,27428,6,16
73777,27429,1,21
37479,27429,0,15
29115,27430,3,22
14592,27435,1,11
29583,27439,1,15
45881,27445,6,17
109007,27445,6,17
46124,27445,1,16
11812,27448,2,14
54916,27448,1,21
32610,27448,0,17
43592,27450,6,13
5322,27450,3,17
85608,27450,2,19
14464,27450,0,9
54638,27452,3,19
93164,27453,2,10
54595,27454,0,10
98745,27455,0,22
87939,27456,2,14
60920,27457,4,16
3445,27466,6,12
51163,27466,6,15
61267,27466,6,14
29227,27469,2,11
40906,27470,2,12
36985,27470,3,10
86658,27478,2,10
36481,27478,1,9
50399,27480,2,17
71408,27480,3,11
40534,27484,5,17
105245,27484,0,17
104456,27485,3,13
45090,27489,0,12
25245,27494,0,13
39076,27495,2,11
52,27498,3,10
109506,27500,3,11
38218,27500,3,9
22365,27500,3,11
44764,27500,3,10
67828,27506,3,18
68507,27509,2,8
35697,27516,4,12
100960,27519,6,17
32666,27520,5,16
35618,27523,4,21
3780,27526,2,15
50314,27528,0,11
52587,27532,3,18
64851,27532,2,21
74004,27536,3,12
40226,27536,5,10
93821,27536,4,14
103868,27536,5,9
51902,27537,5,10
60684,27537,0,11
88671,27537,0,10
8251,27539,0,9
37570,27542,2,15
4428,27546,4,7
64315,27548,1,20
26801,27548,1,14
18753,27549,2,18
100604,27550,4,16
2044,27550,5,17
98424,27550,0,18
13174,27557,0,12
15662,27561,5,13
22664,27565,1,16
30765,27565,5,10
2313,27565,0,8
73763,27565,1,21
31596,27567,0,12
1868,27568,1,5
52300,27574,5,14
17095,27575,3,13
22319,27575,1,21
16254,27577,0,19
36121,27577,0,19
20059,27577,1,18
3211,27580,5,7
20381,27582,4,11
64716,27582,4,2
81212,27582,1,23
96250,27584,5,14
14108,27584,4,15
22815,27588,2,16
27970,27593,1,22
3847,27594,2,9
36165,27600,5,10
34642,27600,2,11
77813,27602,0,16
45320,27602,5,8
42397,27603,2,11
42409,27603,1,12
14528,27606,6,12
19049,27608,3,11
88754,27608,2,10
30971,27608,3,9
35375,27612,0,0
55603,27614,3,13
77666,27618,4,20
103368,27618,0,10
19550,27623,5,13
2056,27625,2,16
85925,27629,2,12
24560,27629,2,16
41781,27633,0,16
84392,27633,0,18
50990,27639,0,10
9721,27641,5,17
1475,27642,1,16
100852,27657,2,9
1158,27661,5,20
7799,27664,4,16
58573,27669,0,15
73412,27670,6,11
16351,27670,6,16
10103,27671,6,14
14855,27672,5,22
72723,27678,2,23
58246,27679,6,9
14591,27679,5,8
46752,27681,0,12
8674,27682,6,15
68137,27691,4,14
50954,27695,6,11
68157,27697,0,14
36207,27697,5,16
38990,27698,4,17
106796,27699,0,15
72340,27704,2,15
44597,27704,5,18
39912,27706,4,14
96742,27713,0,10
61751,27724,1,9
68997,27725,6,15
3992,27726,2,6
108676,27729,2,10
87592,27730,6,9
89222,27730,6,8
10186,27730,6,8
84042,27733,3,8
2835,27733,2,9
66071,27734,5,14
36169,27740,1,16
50259,27741,2,16
60090,27743,2,15
68757,27745,1,13
72261,27748,0,19
5599,27750,3,21
101791,27750,0,8
7109,27754,0,12
17698,27754,5,10
61279,27754,6,9
8189,27754,4,7
53005,27754,1,13
98536,27755,1,18
30474,27755,2,16
55925,27757,2,8
103848,27760,5,10
77022,27761,1,19
43870,27762,4,14
54670,27764,1,19
97866,27764,0,7
93945,27764,0,8
90034,27767,4,14
105028,27769,6,16
12798,27770,2,10
10631,27770,3,10
82252,27770,3,9
13911,27772,4,13
31460,27776,6,22
103642,27779,1,17
98053,27781,0,16
14995,27784,3,12
9135,27785,3,9
47303,27786,0,13
69976,27788,1,9
29444,27789,3,17
12283,27791,0,14
99007,27794,0,13
46485,27794,0,16
27028,27795,4,14
87332,27798,2,13
1498,27801,5,12
83525,27813,4,17
83870,27814,6,9
40871,27818,4,15
86053,27818,1,11
60075,27819,6,17
37598,27819,4,17
100473,27820,1,17
104829,27821,1,7
78407,27822,3,10
26702,27822,1,12
69455,27824,0,11
50275,27827,0,1
68666,27832,0,7
12508,27836,5,16
3182,27838,3,19
110004,27838,4,9
78560,27843,0,19
62738,27843,0,12
84068,27843,0,13
28617,27851,5,15
24483,27853,0,12
91634,27854,0,23
32279,27856,6,21
31257,27856,0,11
27847,27858,0,11
43024,27858,0,16
99893,27862,1,9
23344,27862,1,9
110105,27862,2,9
44371,27862,3,9
42977,27862,4,17
69961,27862,1,13
83165,27862,1,13
71768,27868,3,18
34782,27868,6,18
34220,27878,4,9
55722,27879,6,15
30989,27879,6,15
58056,27884,1,10
67366,27884,1,14
69642,27891,0,0
91835,27896,1,0
17754,27896,3,18
453,27896,0,12
26392,27900,5,15
7325,27900,1,8
88215,27900,1,9
70719,27901,1,14
60096,27903,6,17
49215,27903,1,13
87805,27907,3,13
71047,27907,2,21
14184,27907,3,4
75345,27907,3,22
30136,27907,0,14
70164,27913,4,11
21345,27914,4,12
72115,27917,4,17
41453,27918,3,16
17229,27919,4,11
75151,27920,4,17
1707,27921,2,2
34801,27925,2,14
77027,27926,3,10
42731,27932,1,19
35715,27932,0,15
86217,27935,2,21
86558,27938,3,14
109111,27942,6,11
18869,27944,0,11
40604,27945,6,17
66322,27949,2,17
38758,27952,1,22
21030,27952,6,12
74914,27953,1,8
94189,27963,0,9
52915,27965,4,10
31223,27965,1,13
68768,27967,1,10
103552,27971,6,14
30116,27977,1,11
87569,27983,3,12
29734,27983,2,9
25776,27986,5,18
103713,27986,1,17
22833,27988,5,15
37895,27988,1,13
107767,27992,2,12
38571,27993,3,8
54314,27995,0,18
26538,27996,5,18
56691,27997,1,9
92394,28000,2,12
35284,28003,5,12
48437,28003,2,12
80917,28008,6,15
80687,28009,3,17
12705,28010,2,9
78913,28011,6,11
99289,28018,6,15
54097,28020,1,8
103358,28021,4,14
69090,28023,0,15
54345,28030,6,20
45204,28032,0,10
84607,28038,3,10
76264,28041,0,13
80731,28041,0,10
2004,28044,0,20
16694,28044,3,18
72436,28047,0,20
77134,28048,2,15
37516,28048,2,10
96676,28048,2,11
52800,28050,6,17
19600,28054,4,20
17767,28056,3,11
38908,28064,5,15
40393,28066,0,17
105977,28074,2,20
61742,28074,6,17
106210,28079,4,13
103209,28080,1,10
28782,28084,5,13
70008,28084,6,7
106664,28084,3,17
61699,28087,5,19
105198,28087,6,16
48376,28087,4,18
82481,28087,6,16
20727,28088,3,20
78033,28092,4,22
52211,28101,0,16
17899,28102,0,22
27056,28102,4,13
27394,28102,0,10
9286,28102,6,11
35079,28109,1,13
72782,28110,2,15
84651,28111,1,12
25345,28116,2,18
15290,28117,4,0
101749,28117,2,19
3630,28120,2,11
57704,28121,4,14
68178,28125,0,12
32220,28128,5,9
101505,28128,1,8
110411,28129,0,17
59717,28132,6,11
56260,28132,0,10
105433,28132,0,12
103785,28132,6,8
15946,28134,1,6
109264,28140,6,17
100995,28145,6,9
93590,28145,5,22
104165,28146,6,11
66516,28147,5,15
10709,28150,2,11
47324,28156,0,14
81374,28159,2,12
86190,28160,0,15
70218,28160,1,18
29885,28163,0,17
91719,28165,4,18
26062,28168,2,13
93370,28171,3,14
79446,28172,2,10
14968,28173,1,14
104173,28182,0,17
2620,28186,1,16
20707,28191,6,1
30084,28193,3,15
36310,28194,6,14
35792,28195,4,17
48526,28195,5,20
85274,28195,3,11
99991,28195,5,14
85423,28199,2,13
46133,28201,0,11
72927,28201,2,17
11944,28201,5,12
40313,28202,3,12
52142,28203,6,16
72177,28206,1,13
62494,28209,3,11
71016,28214,1,17
99913,28216,0,19
89373,28216,2,21
7195,28218,4,10
71058,28218,3,8
93142,28219,2,17
5084,28223,4,8
87411,28225,6,19
55704,28225,0,21
36238,28228,0,14
105686,28230,0,16
51186,28235,2,12
100184,28235,3,16
52574,28237,5,14
78806,28237,5,14
95812,28238,4,15
31946,28238,1,12
8230,28238,2,15
91381,28238,4,12
2592,28238,2,9
82931,28243,1,7
93807,28245,6,9
70822,28247,0,10
12359,28250,3,13
42715,28253,0,12
97997,28253,6,13
71804,28255,0,17
76075,28256,5,16
57094,28257,4,9
52799,28257,4,11
63647,28260,4,21
46245,28261,1,12
58917,28262,0,17
355,28266,1,13
31416,28268,4,12
86796,28268,4,14
97521,28268,2,8
83091,28268,4,13
42738,28268,4,17
37745,28273,2,7
95792,28273,4,12
28652,28273,1,9
14339,28275,3,19
71790,28281,1,8
7630,28281,3,12
110205,28281,3,13
75071,28281,5,13
78996,28281,4,10
64721,28282,5,19
39429,28284,6,19
60515,28284,2,14
51409,28285,2,9
15706,28287,0,12
103300,28291,5,21
22588,28294,4,11
26775,28298,6,14
68634,28300,0,17
72205,28305,0,12
31706,28307,4,15
96247,28311,1,6
11368,28311,0,12
59063,28313,5,10
102064,28314,1,18
49743,28317,3,10
99795,28317,4,18
52831,28318,3,17
14483,28320,0,13
58034,28325,5,6
31073,28327,4,17
10973,28329,5,18
110432,28329,1,16
105562,28330,0,9
29057,28330,0,11
665,28332,6,23
89907,28337,3,11
45339,28343,0,22
97913,28344,1,18
8672,28345,2,19
93317,28345,0,10
85681,28345,6,17
21951,28346,2,9
56258,28347,6,10
80642,28350,5,8
72437,28350,0,10
78460,28350,2,14
84479,28354,1,8
73962,28360,5,8
78018,28362,0,21
84332,28362,0,12
64551,28363,6,8
84029,28365,6,13
79690,28365,4,13
109063,28367,0,14
62579,28367,4,12
26859,28369,2,19
105902,28370,1,19
81819,28370,0,13
46703,28371,2,10
101935,28374,4,12
38052,28374,4,12
2659,28378,6,7
100969,28378,5,7
96716,28378,3,11
55120,28378,6,10
27324,28381,1,10
62398,28383,2,19
35555,28384,1,6
38680,28385,4,17
26037,28386,5,11
74681,28387,5,12
110292,28390,0,18
890,28394,4,17
35609,28397,4,11
41673,28397,1,11
83742,28400,6,11
9578,28401,1,12
66156,28404,4,15
30056,28404,5,14
57089,28408,1,12
63097,28408,3,9
3289,28415,4,17
62640,28417,0,10
69743,28417,0,15
89400,28417,1,18
53066,28420,0,13
44171,28421,1,9
69891,28426,3,11
33293,28427,6,10
11663,28427,5,7
52127,28428,1,19
99512,28434,2,12
68519,28434,1,15
59788,28434,1,16
105267,28434,3,1
30791,28439,3,8
18632,28439,4,11
19724,28445,6,15
4363,28446,5,19
73801,28449,3,13
69464,28449,6,12
103037,28452,4,11
45279,28452,1,11
9177,28455,0,10
82404,28455,0,17
81864,28458,4,14
50030,28459,5,18
10797,28460,5,8
94526,28464,0,14
49689,28464,0,10
45276,28464,2,15
96359,28465,3,11
73481,28466,2,21
10326,28466,0,14
4151,28467,3,18
39942,28470,5,18
99935,28472,1,11
103030,28472,4,14
55521,28472,1,16
70137,28472,3,16
98082,28472,2,13
20434,28473,0,18
79114,28476,2,11
11303,28476,1,10
25155,28476,3,12
86429,28476,5,13
24327,28477,5,11
104966,28478,1,19
36325,28479,3,7
12755,28479,2,20
7335,28483,6,14
15388,28486,1,12
15315,28486,6,10
44029,28486,5,10
43583,28486,1,13
59544,28488,0,17
104079,28491,2,16
36945,28491,4,13
32523,28491,0,11
17866,28492,5,11
78667,28492,1,11
99598,28494,2,20
108862,28495,5,17
33616,28497,6,16
54782,28497,4,17
26810,28497,1,13
66226,28507,0,11
100038,28507,5,9
94336,28509,0,17
76753,28510,1,16
99161,28510,5,10
96802,28510,5,10
47055,28510,4,9
65900,28517,4,16
104492,28520,4,21
15349,28522,1,17
59333,28531,2,18
90960,28532,2,6
12280,28535,4,9
4837,28537,2,11
29726,28539,4,16
89453,28541,0,17
101311,28542,0,14
2971,28542,2,10
83139,28543,0,12
25527,28543,1,17
18461,28543,0,13
71432,28544,2,8
97251,28545,0,13
80486,28545,5,21
30044,28546,1,20
15631,28547,3,20
65494,28548,1,21
94666,28556,6,16
106237,28556,3,8
78506,28564,2,10
53975,28565,0,14
37952,28567,0,14
9585,28567,2,0
2944,28571,0,12
61304,28573,6,5
95764,28582,1,10
20483,28582,5,12
16166,28584,6,10
813,28585,4,8
16796,28586,4,7
71588,28588,0,12
110608,28591,5,8
108341,28591,4,22
47945,28592,0,8
104137,28594,6,16
42991,28595,0,8
103272,28599,3,10
106400,28600,3,12
20451,28600,5,17
66993,28602,1,17
90757,28605,1,17
101216,28605,5,20
76957,28609,2,13
32163,28611,3,11
23366,28611,3,9
91184,28611,5,9
83260,28614,3,17
33419,28615,0,14
95587,28615,0,0
64410,28622,0,17
53427,28624,4,12
61025,28624,6,6
108620,28626,0,8
77423,28626,6,18
70630,28629,1,21
72063,28635,6,10
9073,28640,4,18
20273,28641,6,13
23110,28644,4,18
63086,28644,6,13
40757,28650,5,11
53937,28650,1,8
108070,28653,6,15
28850,28656,2,13
27200,28656,2,20
15446,28659,3,20
6626,28662,0,16
21267,28665,6,20
42440,28666,3,13
74789,28667,0,22
53096,28669,3,12
21949,28673,0,17
70438,28675,1,20
40076,28678,0,13
8730,28679,1,20
1828,28679,1,15
39130,28680,1,10
16636,28680,2,7
23421,28681,4,10
89562,28681,3,13
60156,28683,5,6
17022,28685,3,8
107539,28686,3,18
65975,28688,6,10
100270,28690,5,20
60753,28694,1,17
46330,28700,0,18
68471,28700,1,7
53487,28700,3,18
89068,28701,1,20
105668,28701,0,10
84083,28705,5,22
30254,28707,3,18
10512,28710,3,16
99084,28713,3,18
68961,28721,2,12
12373,28723,1,13
97102,28723,4,16
73629,28723,6,19
20935,28725,2,6
67688,28729,5,19
4271,28730,4,7
71171,28730,1,8
47381,28730,6,15
82270,28730,3,15
105999,28730,3,14
13976,28733,0,13
91691,28735,5,21
82585,28735,0,1
85332,28735,1,23
83368,28738,4,8
108702,28742,3,8
10109,28743,4,11
76655,28743,4,9
87900,28743,3,11
86400,28745,1,10
26876,28745,1,14
22991,28748,5,14
15868,28756,1,20
30292,28756,2,19
70951,28757,6,12
17012,28759,3,20
62952,28763,1,12
80989,28769,0,12
54385,28773,5,8
18017,28773,4,16
106886,28775,2,1
7343,28775,4,2
75652,28776,5,11
4410,28778,3,16
49628,28778,1,10
24640,28779,5,9
57175,28792,0,15
77712,28796,5,13
8094,28798,6,19
64154,28802,6,18
60242,28803,4,14
23404,28803,1,17
59943,28803,1,17
63981,28808,5,7
29434,28811,3,15
38304,28812,2,9
95825,28812,3,10
50826,28812,0,8
38578,28816,6,13
50973,28819,1,0
5579,28820,3,5
37395,28822,4,22
105118,28825,5,7
2476,28826,2,8
1866,28827,5,20
36715,28827,1,17
62104,28827,3,10
83349,28828,5,13
59019,28829,1,13
11703,28830,5,11
94063,28831,1,16
64519,28831,3,15
29330,28831,1,14
46946,28840,0,16
6120,28847,1,19
108424,28847,0,15
23295,28847,6,10
79211,28848,5,13
94881,28850,0,8
103182,28855,3,16
48229,28858,6,15
48126,28858,4,7
65024,28860,4,7
36416,28861,5,11
61865,28865,1,11
25169,28865,1,12
52548,28865,1,14
12706,28866,5,19
26114,28866,4,17
99904,28866,5,12
77068,28867,0,15
26455,28867,0,7
9669,28869,0,15
35104,28871,3,13
108453,28872,6,8
69331,28872,5,18
59301,28875,2,21
91695,28875,5,11
76875,28875,0,10
85092,28876,1,14
33440,28879,0,4
86882,28879,3,15
11492,28881,2,12
60359,28881,1,12
28042,28882,1,16
20751,28885,1,14
75580,28892,6,8
73546,28897,2,8
45507,28898,5,11
50809,28905,0,17
77498,28905,6,17
6068,28907,3,16
59548,28910,1,10
2335,28910,1,8
92872,28915,0,10
30219,28917,6,19
5621,28917,6,16
2385,28921,5,18
40002,28921,5,18
61811,28922,4,7
25391,28927,2,21
60278,28927,4,14
23157,28927,0,17
105103,28929,5,11
85537,28933,3,10
34582,28934,4,10
899,28945,3,10
80996,28947,1,15
11394,28950,0,23
72614,28950,1,12
8517,28951,1,20
80562,28951,3,8
83961,28954,2,9
52988,28954,5,14
16801,28957,6,14
37031,28958,0,10
79357,28962,6,17
3438,28963,0,16
90308,28970,3,15
56311,28971,1,14
17481,28976,5,14
11278,28980,4,15
59585,28980,5,21
91864,28980,1,15
9386,28980,6,15
39983,28980,1,13
65271,28980,0,12
108544,28983,0,9
71231,28990,6,12
93785,28992,6,18
74848,28994,6,10
106715,28999,1,8
74443,28999,2,8
98511,28999,0,13
1558,28999,4,8
79728,29000,1,12
85748,29012,0,9
36195,29012,5,11
94061,29016,4,8
48986,29017,3,15
36270,29020,5,19
13512,29024,6,11
91631,29027,6,9
42672,29027,5,17
96224,29028,4,13
37135,29028,4,16
105427,29028,1,13
51253,29032,5,12
70250,29032,2,9
31839,29032,6,16
81540,29032,3,17
22787,29032,3,11
26460,29033,5,15
47127,29036,3,16
91020,29038,5,18
58054,29040,2,10
43829,29040,5,10
31404,29045,4,0
105084,29046,4,14
97205,29046,5,15
97907,29046,3,11
101579,29046,3,14
8775,29046,1,9
49339,29046,2,11
31532,29048,2,17
45102,29051,6,16
39960,29052,1,17
67123,29054,2,17
106477,29058,6,15
48253,29062,4,20
81210,29064,2,8
53722,29064,1,16
45878,29066,1,16
3894,29067,3,13
66752,29076,3,16
95656,29076,1,16
70954,29077,0,19
58595,29077,6,14
105544,29078,0,14
110094,29078,3,7
43215,29078,4,9
36702,29078,1,22
76794,29078,5,16
86163,29079,4,18
77344,29080,1,11
75150,29081,0,8
52791,29087,0,9
67248,29089,5,10
91986,29089,2,14
54835,29089,0,9
100836,29089,4,15
29189,29091,1,13
297,29096,0,11
87418,29096,0,14
15298,29098,6,16
63592,29098,3,10
20805,29099,3,8
84928,29099,4,12
105419,29103,5,23
58440,29105,3,16
27965,29105,0,11
94698,29118,2,13
43085,29125,2,8
57748,29125,4,9
46045,29128,1,0
12281,29136,3,20
7987,29138,6,16
70157,29144,4,19
8295,29147,1,16
12595,29148,4,17
15212,29148,6,16
10029,29149,0,15
69445,29150,2,16
71201,29150,0,21
13077,29151,1,20
4405,29151,3,13
77160,29151,5,11
91892,29160,6,7
75664,29160,4,10
45211,29160,0,16
104105,29160,1,14
88383,29160,1,14
72270,29162,4,12
18081,29163,2,17
89402,29163,3,9
14790,29167,1,16
40812,29167,3,11
46096,29167,0,23
88318,29168,1,18
97773,29172,0,21
82980,29172,3,12
76774,29172,6,7
14895,29176,5,16
74765,29176,1,10
99752,29179,6,22
90932,29180,2,12
34377,29180,1,12
52346,29181,0,16
47673,29182,6,16
99410,29184,5,13
105610,29191,1,17
36915,29191,0,14
83758,29195,0,4
62420,29195,0,14
75538,29195,0,13
97862,29196,5,16
23430,29200,4,15
24588,29200,2,9
97332,29205,6,11
98531,29206,6,16
8605,29207,2,8
87415,29212,1,18
107775,29215,3,17
88476,29216,3,11
18860,29216,5,19
75808,29217,6,13
6783,29218,0,12
89242,29218,0,16
84410,29220,6,14
64513,29220,3,17
54898,29221,6,16
44444,29221,1,14
30423,29223,6,13
35139,29225,1,10
97879,29225,2,15
1316,29227,3,15
7467,29231,3,8
10249,29233,2,12
33890,29234,4,15
19272,29236,0,0
91824,29243,6,17
2514,29244,3,9
21319,29244,6,14
77999,29244,0,0
32622,29244,1,14
68411,29244,6,13
49475,29248,6,15
91350,29248,3,7
50936,29248,5,16
67705,29249,6,8
82202,29253,5,19
52046,29255,1,16
96026,29257,4,13
42310,29258,0,19
38775,29262,0,19
100230,29262,4,9
51318,29265,5,11
54317,29267,1,12
100083,29267,6,9
75790,29267,6,17
72942,29269,0,13
15163,29269,0,15
77145,29269,1,13
67133,29272,1,16
100688,29272,1,11
85777,29274,5,17
2849,29274,2,12
8912,29274,2,14
13620,29274,5,13
64481,29275,3,23
52818,29276,4,11
60220,29277,4,18
49570,29278,5,14
110638,29281,5,14
13404,29283,5,3
76579,29283,2,8
49947,29287,3,20
56326,29287,4,14
4575,29288,2,18
71680,29289,6,15
67368,29290,6,9
15621,29291,0,11
35168,29292,0,13
23269,29298,6,18
4291,29298,3,19
90715,29301,4,11
63210,29303,0,7
17595,29308,5,13
88855,29327,1,11
39470,29330,0,14
108562,29330,2,14
43710,29332,4,16
26280,29333,5,10
89854,29334,1,15
39486,29334,5,12
43951,29338,2,11
21907,29344,1,13
62762,29345,3,13
101722,29345,2,8
64761,29351,0,7
44828,29352,3,17
72300,29353,1,15
6413,29370,1,13
15900,29370,2,15
11317,29370,3,11
23256,29374,3,11
101462,29374,5,9
86024,29380,6,22
27055,29381,2,15
44651,29382,2,15
32222,29386,1,16
55525,29386,5,14
64569,29386,1,12
48335,29387,2,1
57763,29387,0,22
66275,29387,1,8
103836,29387,1,11
21575,29389,5,18
53130,29390,3,6
69778,29391,0,13
23540,29392,0,20
35143,29400,1,17
102024,29400,0,15
58560,29403,2,18
31266,29411,4,10
52263,29411,4,10
55596,29411,4,9
77905,29411,5,9
63447,29412,4,15
2214,29412,2,15
45689,29413,2,10
4596,29413,4,14
95571,29416,0,16
98180,29422,2,12
10112,29424,4,14
36812,29425,1,16
79164,29425,1,12
91567,29427,0,13
38781,29428,5,17
46939,29429,1,9
69286,29430,5,8
13463,29430,1,12
3329,29436,6,11
62983,29441,0,8
97518,29443,1,15
54173,29447,4,13
87481,29448,0,9
9981,29448,4,14
100386,29449,1,11
16875,29451,3,9
94507,29453,3,10
20217,29453,3,11
22429,29453,3,10
1300,29456,4,9
77663,29458,1,18
12838,29459,3,16
87966,29469,5,11
2956,29471,2,10
81971,29475,6,11
63241,29475,4,10
109680,29475,0,14
70764,29475,1,19
54680,29475,0,14
65966,29477,5,15
29798,29479,1,10
29412,29479,1,11
9293,29479,2,9
20250,29479,1,13
47695,29480,6,18
1014,29482,0,7
70224,29482,2,7
45213,29487,6,16
50374,29489,2,19
52395,29491,3,15
916,29494,0,8
10042,29498,1,23
38568,29504,0,19
64408,29507,3,12
63076,29513,0,21
46592,29515,1,8
31258,29519,1,16
4220,29530,4,10
35806,29532,4,12
74933,29532,6,19
89909,29535,3,16
58986,29535,2,12
96669,29536,4,11
78982,29536,4,14
28439,29537,2,8
42788,29541,2,19
37393,29542,3,9
95352,29543,0,14
45614,29543,0,22
292,29552,3,16
91927,29558,0,7
65311,29558,0,8
96420,29560,2,14
6970,29561,5,16
90108,29561,0,21
18380,29561,4,11
104143,29561,6,22
22692,29568,2,13
3635,29570,0,10
46469,29571,0,21
73490,29574,4,13
62718,29581,0,16
95263,29589,0,10
4329,29596,4,15
74108,29611,1,9
10974,29611,1,13
73113,29611,0,23
75731,29615,1,19
26651,29618,2,8
91895,29618,5,13
104041,29618,3,9
15296,29621,5,17
86330,29621,3,15
22073,29621,5,13
4125,29623,3,23
3492,29623,2,16
101860,29624,0,10
74019,29624,1,13
94808,29625,5,10
51978,29625,2,13
52430,29632,1,10
53141,29632,1,10
36046,29635,6,18
12593,29639,6,10
56798,29641,1,20
47871,29643,6,18
42997,29644,2,9
62344,29644,2,8
86844,29647,2,16
94529,29649,6,11
103846,29653,1,17
12788,29659,5,16
45237,29660,0,15
32355,29660,6,18
44351,29661,2,15
53591,29664,4,11
16932,29665,0,15
75554,29665,4,13
76441,29666,5,17
99031,29669,2,12
53548,29672,1,12
49535,29672,4,11
53594,29672,0,15
53127,29672,5,12
81532,29672,0,12
18659,29675,4,1
96874,29678,2,19
41567,29678,1,16
41357,29681,1,18
32342,29684,5,15
105867,29688,4,15
102369,29689,5,20
27693,29692,0,20
1310,29697,1,12
8092,29699,0,13
74653,29709,3,13
6384,29713,0,11
107537,29713,0,20
74314,29713,0,10
23990,29713,4,21
67249,29721,0,10
99342,29723,2,21
13467,29723,1,6
101407,29724,6,5
233,29724,4,17
88933,29726,2,11
80842,29727,5,14
12215,29727,3,8
65268,29727,3,14
74190,29729,2,17
52527,29729,1,11
75428,29735,4,17
59931,29738,2,17
92318,29740,6,14
43262,29748,0,8
109436,29749,3,10
54661,29764,4,21
95472,29768,1,16
106689,29768,4,17
53345,29770,2,11
41397,29774,3,14
52260,29775,3,13
47415,29777,0,16
55346,29778,2,14
82792,29780,5,16
12873,29781,3,13
22246,29782,6,15
52735,29785,5,11
65281,29788,6,13
46865,29788,0,10
13732,29790,2,14
33580,29791,2,17
69074,29791,2,11
8100,29797,4,11
24743,29799,3,13
94369,29800,1,15
40074,29803,3,17
72244,29803,6,10
91124,29803,1,11
84147,29804,4,14
12724,29805,0,11
108747,29806,2,16
28376,29809,3,11
38688,29814,2,13
81568,29815,5,12
32522,29825,6,8
31083,29825,0,15
78007,29825,1,15
95680,29838,4,10
76969,29838,1,11
81763,29839,3,15
71505,29840,1,12
34861,29840,1,13
67898,29843,2,12
30808,29843,6,13
46842,29845,2,18
17939,29846,0,15
36237,29849,3,14
23297,29850,1,8
33449,29862,3,21
29470,29863,4,12
41807,29866,2,11
9871,29869,2,14
35856,29872,1,12
74783,29873,0,21
45684,29873,0,14
78698,29874,1,11
50115,29874,1,8
68872,29876,2,12
92076,29878,1,13
97630,29881,3,12
48089,29884,2,14
77390,29885,2,10
30210,29887,3,14
56235,29888,6,11
104210,29889,6,9
17451,29896,1,8
103138,29901,6,11
47440,29907,1,15
100984,29907,5,15
25608,29915,0,14
81650,29916,5,12
641,29916,2,9
67715,29920,5,14
43587,29920,3,15
72564,29920,4,13
19921,29928,0,8
17719,29928,3,7
11431,29932,0,7
106275,29932,0,12
32679,29933,6,21
96102,29934,2,8
33263,29944,6,12
94482,29945,6,18
54057,29953,5,11
32354,29954,2,12
104136,29955,6,16
45876,29956,6,0
15716,29959,2,8
68854,29959,6,11
92373,29959,5,13
40800,29968,0,10
22481,29970,0,16
13964,29970,1,15
50900,29971,5,17
96338,29971,5,13
