product_id,product_name,aisle_id,department_id
28038,Soft Baked Double Chocolate Brownie Cookies,61,19
28039,Flour Tortillas For Soft Tacos & Fajitas,128,3
28044,Water Natural Spring,115,7
28046,Ham Steak,122,12
28050,Donut Peach,24,4
28051,Double Chocolate Cake,8,3
28052,Aged Goat Cheese Bijou,2,16
28054,Roasted Red Pepper Hummus With Chips,67,20
28056,Cake Pans Square 8 Inch,10,17
28058,Gluten Free Sliced Mountain White Bread,112,3
28059,Chocolate Frosted Donuts,8,3
28060,100% Prune Juice,98,7
28061,Fettuccine Alfredo with Chicken & Broccoli,38,1
28064,Pocket Thins Multi Grain Flatbreads 8 ct,128,3
28065,Extra Crispy Restaurant Seasoned Style French Fried Potatoes,129,1
28066,Double Espresso Cold Brew Coffee,26,7
28071,Olive Hummus,67,20
28073,Cherry Vanilla Ice Cream,37,1
28076,Fettucini Alfredo Savory Italian Recipes,38,1
28077,All Natural Lentil Soup,69,15
28079,Orecchiette Dry Pasta,131,9
28080,Sugar Free Italian Sweet Creme Coffee Creamer,53,16
28082,Sugar Free Monkfruit Sweetened Almond Dark Chocolate Bar,100,21
28083,Healthy Multi Grain Bread,112,3
28089,Rolled Hot Cereal 5 Grain,130,14
28091,Mango Habanero Medium Hot Salsa,51,13
28092,Activia Vanilla Low Fat Yogurt,120,16
28099,Organic Sunflower Seed Rye Bread,112,3
28100,Liquid Hand Soap Refill Lemon Verbena Scent,25,11
28101,Light Peach Mango Vegetable & Fruit Juice,98,7
28104,Artisan Roasted Chicken Broth,69,15
28106,Organic Tri-Colored Peppers,116,1
28108,Bath & Shower Gloves,87,17
28109,Plus Febreze Sport Active Fresh Scent Liquid Laundry Detergent 92 oz 48 loads Laundry,75,17
28110,General Mills Basic 4 Cereal,121,14
28112,Hickory &  Brown Sugar Barbecue Sauce,5,13
28114,Low Sodium Family Pack Ruffled Potato Chips,107,19
28118,Lemon Real Italian Ice,37,1
28119,Wipe Fresh Pet Wipes,6,2
28122,Peter Rabbit Organics Kale Broccoli and Mango Purée,92,18
28123,Organic Cut Green Beans,116,1
28127,Flat Fillet Anchovies in Olive Oil with Salt Added,95,15
28129,Yam Good Paleo Muffins,93,3
28131,Organic Olive Oil California,19,13
28132,Heart to Heart Organic Oat Flakes & Blueberry Clusters Cereal,121,14
28134,Grain Free Turkey Canned Cat Food,41,8
28137,Chicken & Vegetable Dumplings Potstickers,129,1
28138,Bordeaux Fig & Vetiver Soy Wax Candle,101,17
28145,Pumpkin & Sage Ravioli,12,9
28146,Flings Original Laundry Detergent Pacs,75,17
28147,Farmer Cheese No Salt Added,21,16
28149,Blackberry Cabernet Sorbetto,37,1
28153,Organic Coconut Lime Kombucha,31,7
28154,Pumpkin Yogurt,120,16
28155,Premium Lager Beer,27,5
28156,Total 0% Nonfat Plain Greek Yogurt,120,16
28157,American Blend Salad,123,4
28158,Farmer Cheese,108,16
28165,Large Jonagold Apple,24,4
28169,Vegetable Pad Thai With Rice Noodles,42,1
28170,Original Unflavored Gelatine,105,13
28171,Organic Cilantro Bunch,16,4
28174,Light Original Soymilk,91,16
28175,Philadelphia Honey Nut Cream Cheese,108,16
28177,Fruit & Nut Apple Pie Crunch Chia Plus Granola Bars,3,19
28179,Flora Baby Powder,70,11
28180,Triple Action Cool Mint Gel Toothpaste,20,11
28185,Vanilla Tangerine & Shortbread Ice Cream,37,1
28188,Luden's Throat Drops Wild Cherry,11,11
28191,Niblets Corn & Butter Sauce Steamers,116,1
28196,Russian Rye Bread,112,3
28198,Rainbow Candy,45,19
28199,Clementines Bag,123,4
28202,Healthy Grains with Chia Seeds Raspberry Clusters,3,19
28204,Organic Fuji Apple,24,4
28207,Organic Stevia Sweetener,29,13
28208,Roasted Garlic Parmesan Pasta Sauce,9,9
28209,On the Go Turkey & Cheddar Whole Wheat Crackers and Fruit Twist Meal,37,1
28211,Maryland Style Crab Cakes,34,1
28214,Energy Drink Organic Pomegranate Acai,64,7
28215,Nutter Butter Peanut Butter Bites Sandwich Cookies,61,19
28216,Cotton Ultra Thin Panty Liners,126,11
28217,Crispy Cocoa Rice,121,14
28218,Coleslaw Dressing,89,13
28219,Ginger Peach Decaf Longevity Tea Bags,94,7
28220,Sea Salt & Olive Oil Rustic Crunch Crackers,78,19
28221,Sliced Blueberry Bagels,93,3
28223,Originals With Real Chicken Dog Food,40,8
28224,Coffee Drink Cappuccino,26,7
28226,Power Grains Waffles 6 ct,52,1
28227,Zero calorie Sport Drink,64,7
28228,Mesquite Smoked Turkey Breast,96,20
28232,Ripe Sliced Olives,110,13
28234,Duck Fat,19,13
28238,Original Belgian Wheat Beer,27,5
28239,Bratwurst,106,12
28240,Sweet Potato Gnocchi,12,9
28241,Traditional Sweet Basil Pasta Sauce,9,9
28242,Drinkable Blueberry Non-Fat Yogurt,120,16
28244,Bathroom Cleaner Island Breeze Scent,114,17
28248,Baby Spinach & Arugula,123,4
28249,Lite Raspberry Vinaigrette,89,13
28250,Barbecue Jackfruit,123,4
28252,Extra Virgin Olive Oil Robust,19,13
28255,Cheesy Rice & Broccoli Steamers,116,1
28261,Sport Multipack Unscented,126,11
28263,Mexican Seasoning,104,13
28264,Spicy Kimchi Noodle Bowl Soup,66,6
28266,Party Size! Cantina Traditional Tortilla Chips,107,19
28267,Free & Clear Dishwasher Detergent Packs,74,17
28269,Chickpea & Tomato with Beef Stage 3 Baby Food,92,18
28275,Nutrish Soup Bones Real Beef & Barley Flavor Chew Bones For Dogs,40,8
28277,Organic Black Truffles Dark Chocolate,45,19
28278,Organic Penne Rigate,131,9
28281,Variety Pack Ice Cream Bars,37,1
28285,Organic Apricot,24,4
28286,Kid Z Bar Organic S'mores Energy Bars,3,19
28287,Old English Sharp Cheddar Cheese Spread,108,16
28289,Organic Shredded Carrots,123,4
28290,Kale Flavored Corn Tortilla Chips,107,19
28296,Lemon Lime Sparkling Water,115,7
28299,Mexican Style Four Cheese Shredded Cheese,21,16
28301,Tricolor Fusilli Egg Spinach Beet Pasta,131,9
28302,Totally Twisted Curl Boosting Mousse,22,11
28303,Sala Picante (Hot Sauce),30,6
28304,Vegetable Enchilada,38,1
28306,Red Enchilada Sauce,30,6
28307,Soft Taco Whole Wheat Tortillas,128,3
28309,Gourmet Pizza Three Cheese Gluten Free,79,1
28311,Fruit Snack 100% Pure Organic Peach and Apple,92,18
28316,Butternut Squash Oatmeal with Maple Organic Baby Food,92,18
28321,Sharp Cheddar-Jack Cheese Slices,21,16
28322,Dill Pickle Potato Chips,107,19
28323,Home Style Blue Cheese Dressing,89,13
28325,Street Wrap Chicken Tikka Masala,38,1
28326,Organic Gotta Have Vanilla Nonfat Frozen Yogurt,37,1
28328,Olde Venice Italian Dressing,89,13
28330,Organic Ground Korintje Cinnamon,104,13
28331,Chicken Stew Natural Food for Dogs,40,8
28337,Swaddlers Diapers Giant Pack - Size 3,56,18
28338,Vegetable Beef Soup,69,15
28339,Magic Tape Clear,87,17
28340,Instant Ginger Honey Crystals,47,11
28342,Pineapple Strawberry Naturally Essenced Sparkling Water,115,7
28344,French Vanilla Super Moist Cake Mix,105,13
28346,Barbecue Egg White Chips,107,19
28348,Organic Kidney Beans Low Sodium,59,15
28349,Vanilla Chamomile Flavor Super Shot Probiotic Drink,70,11
28350,Olive Oil Extra Virgin California,19,13
28353,Salted Peanut In Milk Chocolate Bar,45,19
28355,White Antibacterial Deodorant Soap Bars,127,11
28357,Edamame Hummus,67,20
28358,Chocolate Chip Vegan Cookie Dough,105,13
28359,Light Grey,104,13
28360,Cheeze Louise! Vegan Broccoli Poppers,50,19
28366,Wild West Dill Pickle Chips,110,13
28368,Energizing Bodcious Berry Protein Smoothie,65,11
28369,Lite Italian Dry Salame,96,20
28370,Original Thin Bacon Cheeseburger Pizza,79,1
28371,Graham Crackers,61,19
28373,Original Rotisserie Chicken,13,20
28376,Baking Cups Foil,97,13
28377,Medium Black Bean & Corn Salsa,51,13
28378,Stage 2 Sweet Potato Corn & Apple Baby Food,92,18
28379,Protein Chewy Bars Salted Caramel Nut,48,14
28380,Organic Grass-Fed Real Aged Cheddar & Macaroni Shells,4,9
28381,Himalayan Raw Acacia Honey,29,13
28384,Sweet Peas,116,1
28386,Pearl Plastic Triple Pack Includes Light Regular and Super  Unscented Tampons,126,11
28387,Peanut Sesame Noodle Bowl,66,6
28390,Chicken Meat with Currant & Sesame BBQ Seasoning,3,19
28394,Classic Roast Instant Coffee,26,7
28397,Blueberry Cobbler,48,14
28398,Master Brew Kombucha Ginger,31,7
28399,Pineapple Coconut Sorbet Pops,37,1
28404,Noodles 100% Buckwheat Organic,131,9
28407,Honey Cornbread & Muffin Mix,105,13
28408,Organic Blueberry Coconut Energy+ Bar,3,19
28410,Chili Beans Hot Chili Sauce,59,15
28411,California Extra Virgin Olive Oil,19,13
28412,Veggie Penne Pasta,131,9
28413,Bunny-Luv Organic Carrots,83,4
28415,Rosemary & Thyme Focaccia,58,1
28416,Cherry Flavored Mixed Fruit Cups,99,15
28419,Mint Chocolate Chip 4 Oz Ice Cream Bars,37,1
28420,Organic Cultured Low Fat 1% Cottage Cheese,108,16
28421,Mild Green Chile Queso,51,13
28422,Gourmet Fiesta Flatbread Pizza Pizza Wrap,100,21
28423,Gold BellaVitano Cheese,2,16
28424,Tex Mex Jackfruit,71,16
28425,Pitted Castelvetrano Green Olives,110,13
28427,Vitamin D Whole Milk,84,16
28429,Aussome Volume Aussie Aussome Volume Conditioner 13.5 Fl Oz - Volumizing Conditioner Female Hair Care,22,11
28430,WetJet Febreze Lavender Vanilla & Comfort Scent Liquid Cleaner Refill,114,17
28431,Light Sodium Mexican Casserole Bowl,38,1
28432,Baby Back Pork Ribs,122,12
28433,Diced Pears No Sugar Added,99,15
28436,Deviled Egg Tray,13,20
28437,Organic 85% Ground Beef,122,12
28438,Pork Jerky Grilled Sweet Teriyaki,23,19
28439,Grape Fruit Ice Bars,37,1
28441,Chick'n Nuggets,42,1
28442,Coronita Beer Extra,27,5
28443,Almond Butter Raw Organic,88,13
28448,Dry Roasted Unsalted Peanuts,117,19
28449,French Roast Dark Roast K-Cups,26,7
28450,Colagate Total Whitening Toothpaste,20,11
28451,GoodNites® Disposable Bed Mats,56,18
28453,Premium Old World Style Black Forest Ham,96,20
28454,Sweetened Corn & Oat Cereal,121,14
28455,Flax Seed Oat Bread,112,3
28456,Complete Health Salmon Salmon Meal and Deboned Turkey Cat Food,41,8
28458,Black Bean Tamale Verde,38,1
28459,Golden Grahams Cereal,121,14
28464,Whipped Light Cream Original,53,16
28465,Icelandic Style Skyr Blueberry Non-fat Yogurt,120,16
28466,Cookie Dipped Drumsticks,37,1
28467,Beef Chile Colorado,38,1
28468,Veggie Canadian Bacon,14,20
28472,Classic Tender Beef & Chicken Feast Cat Food,41,8
28473,Wavy Original Potato Chips,107,19
28474,Organic Green Peppercorn,104,13
28476,Organic Small Curd Cottage Cheese,108,16
28480,Caesar Croutons,89,13
28481,Oikos Fat Free Strawberry Greek Yogurt,120,16
28483,Skinless Boneless Smoked Sardine Fillets,95,15
28487,Unsalted Chicken Broth,69,15
28488,Orange Beet Freshly Handcrafted Juice,100,21
28489,School Safe Chocolate Cupcakes,8,3
28490,Family Favorites Parmesan and Romano Pasta Sauce,9,9
28492,V-Fusion Concord Grape Raspberry Vegetable & Fruit 100% Juice,98,7
28493,Adult's Probiotic Capsules,70,11
28494,Organic Premium Whole Flaxseed,117,19
28498,Light & Fit Greek Yogurt Toasted Coconut,120,16
28500,Pure Grade B Maple Syrup,29,13
28501,Unscented Super Hold Professional Hairspray,22,11
28506,Fine Ground,104,13
28507,Organic Green Tea Lemongrass,94,7
28508,Sundae Syrup Chocolate Flavored No Mess Cap,103,19
28511,Whipping Cream Ultra Pasteurized,53,16
28515,Bagel Thins Everything,93,3
28517,Culinary Collection Herb Roasted Chicken,38,1
28518,Organic Rice Ramen,4,9
28520,DairyPure Fat Free Milk,84,16
28521,Chocolate Chip Cooke Dough Gelato,37,1
28522,Coconut Flour,6,2
28527,White Horseradish,72,13
28528,Oregon Porcini Mushrooms,83,4
28529,Graduates Lil' Entrees Pasta Stars In Meat Sauce With Green Beans,92,18
28535,Cucumber & Garlic  Tzatziki,51,13
28537,Hand-Formed Vegan Burger Patties,14,20
28544,Mozzarella Organic Finely Shredded Low Moisture Part Skim,21,16
28545,Smoked Rainbow Trout,95,15
28546,Hello Kitty Fruit Flavored Snacks,50,19
28547,Certified Organic Brown Gravy Seasoning Mix,5,13
28548,Minis Original Fruit Chews Unwrapped,45,19
28553,Whole Strawberries,116,1
28554,Master's Best Winter Wheat Premium Bread,112,3
28555,Coconut,24,4
28556,Peppercorn Ranch Greek Yogurt Dressing,89,13
28560,Natural Choice Smoked Deli Ham,96,20
28566,Oatmeal Traditional,130,14
28567,Maximum Strength Pain Relief Hemorrhoidal Cream,118,11
28568,Spinach Dal Indian Cuisine,76,6
28570,Sundried Tomato Organic,50,19
28571,Pretzel Rods,107,19
28572,Premium Ice Cubes,37,1
28573,Summer Pack Variety Bottles,27,5
28574,Fresh Parsnips,83,4
28575,Oil-Free Moisture - Sensitive Skin,73,11
28576,Vanilla Bean Chia Pod,120,16
28577,No Pulp Orange Juice,31,7
28578,Brown Ale,27,5
28579,Egg Fettuccine No.103,131,9
28580,All Natural Sesame Baked Pita Chips,107,19
28581,Salad Cut Hearts Of Palm,81,15
28582,Good & Plenty Licorice Candy,45,19
28590,Chicken Breast Cutlets,49,12
28593,Reduced Fat 2% Chocolate Milk,84,16
28594,Organic Plain Cream on Top Yogurt,120,16
28597,Organic Stoneground Wheat Crackers,78,19
28598,Slightly Sweet Chai Tea Latte Concentrate,94,7
28599,Flavor Variety Instant Oatmeal,130,14
28601,Collard Greens,83,4
28604,Garden Veggie Burger,38,1
28606,Vanilla Wafers,61,19
28609,Whole Grain Rotini,131,9
28610,L'Orange Sparkling Natural Mineral Water,115,7
28611,Asti Spumante,134,5
28613,Organic Grapefruit Ginger Sparkling Yerba Mate,94,7
28614,Dry Split Green Peas,63,9
28615,Baba Ghanouj,67,20
28621,Oatmeal Raisin Flax Soft-Baked Cookies,61,19
28623,Burgers Veggie Black Bean South West,42,1
28625,Ultra Pasteurized Grade A Heavy Whipping Cream,53,16
28626,Foam Bowls,111,17
28627,Veganic Sprouted Red Fife Raisin Bran,121,14
28628,Peter Rabbit Organics Pumpkin Carrot & Apple Snack,92,18
28631,Lemon Pepper Salt-Free Seasoning Blend,104,13
28632,Premium Sweet Petites Carrots,123,4
28633,Not Beef Bouillon Cubes,105,13
28634,Hard Salami,96,20
28635,0% Greek Yogurt Black Cherry on the Bottom,120,16
28636,Organic Sea Salt Popcorn,23,19
28642,Spinach Dijon Salad Cafe Bowl,123,4
28643,Organic Shoyu Soy Sauce,66,6
28646,Dobie Cleaning Pad,114,17
28647,Nacho Cheese Tortilla Chips,107,19
28648,Lidocaine Patch Max Strength Odor Free,100,21
28653,Bai Bubbles Bolivia Black Cherry,77,7
28656,Raw Sauerkraut,110,13
28657,Organic Roasted Creamy Almond Butter,36,16
28659,Horseradish Mustard,72,13
28666,Organic Vitality Snack Wild Raspberry,92,18
28670,Lentil Chips Himalayan Pink Salt,107,19
28674,Classic Gel Food Colors Tubes,97,13
28676,Pure Unfiltered Honey,29,13
28680,Pear Halves,99,15
28682,Chocolate Peanut Butter Cup Gelato,37,1
28683,Batch's Caramel Toffee Bar,45,19
28684,C & F Seasonal Support,47,11
28685,Ready Snax Fruit Cheese & Flatbread Snack Pack,13,20
28686,Premium Pomegranate Spread,88,13
28687,Power & Free Toilet Bowl Cleaner with Hydrogen Peroxide,114,17
28688,Cashew Halves & Pieces,117,19
28691,Original Light Ranch Salad Dressing,89,13
28692,Singles Deep Dish Pepperoni Pizzas,79,1
28693,Bread Crumbs Panko Whole Wheat,5,13
28695,Toothpaste with Fluoride Anti-Cavity & Whitening Powerful Peppermint Gel,20,11
28696,Original Bread Crumbs,5,13
28697,Ultra,27,5
28698,Asian Noodle Salad,1,20
28699,Organic 7 Grain with Flax Bread,112,3
28703,Broccoli Wokly,123,4
28704,Onion Vidalia,83,4
28706,100% Greek Classic Extra Virgin Olive Oil,19,13
28710,Black Refried Beans,59,15
28711,Tamale Pepper Cheese 3 Pk,13,20
28713,Seasoned Italian Style Bread Crumbs,5,13
28715,Chocolate Milk Frozen Pops,37,1
28720,Couscous Original,63,9
28721,Classico Pure Olive Oil,19,13
28725,Organic Diced Mangoes,116,1
28727,Hydro Body Sponge With Hand Strap,127,11
28730,Girl Scouts Thin Mints Coffee Creamer,53,16
28731,Kid Pro Bubble Gum Toothpaste,20,11
28732,Super Berry Fusion,117,19
28733,Chicken Nuggets,129,1
28738,Unbeatable Blues,107,19
28740,Digestive European Biscuits,61,19
28741,Organic Ground Cloves,104,13
28742,Classic Melba Rounds,78,19
28743,Essential First Aid Items,118,11
28745,Oven Roasted Turkey,96,20
28748,Nuggets Assortment,45,19
28749,Clasico Instant Coffee,26,7
28752,Traditional Caramel Filled Amsterdam Waffle,61,19
28754,Milk Chocolate Nuggets,45,19
28755,Uncured Bacon & Eggs Scramble Bowl Frozen Meal,52,1
28756,Deviled Eggs,13,20
28757,Original Cat Chow Naturals Plus Vitamins & Minerals Cat Food,41,8
28760,Soup Secrets Chicken Noodle Soup Mix,69,15
28761,Organic Truffle Fries,129,1
28762,Window Cleaner with Vinegar,114,17
28764,Organic Gluten-Free Quinoa Spaghetti,131,9
28765,Peach & Willow Bark Exfoliating Wipes,109,11
28767,Organic Crunchy Peanut Butter,88,13
28769,Organic Apple Chicken Sausage,106,12
28770,100% Florida Grapefruit Juice,98,7
28771,Baked Chewy Bars Caramel Apple,3,19
28774,Pork Chops,122,12
28777,Soft Peach S-M Underwear for Women Maximum Absorbency,6,2
28778,Apple Turnovers,8,3
28781,DeBoles Organic Angel Hair Pasta,131,9
28782,Zesty Lemon Hommus,67,20
28785,Organic Tahini,72,13
28786,White Hominy,59,15
28790,Bolani Spinach Filled Flatbread,112,3
28792,Southwest Style Hash Browns,129,1
28796,Rich & Creamy Grand Real Strawberry Ice Cream,37,1
28797,Gluten-Free Edamame,116,1
28798,Frozen Greek Yogurt Bars Blueberry,37,1
28799,Shredded Chicken,13,20
28800,Louisiana's Pure Hot Sauce,72,13
28801,Organic Mixed Berry Snack Bar,3,19
28803,Cruncha ma me  Freeze-Dried Edamame Veggie Snack Jalapeno,50,19
28804,Munchable Falafel With Lemon Hummus,51,13
28805,100% Pure Corn Starch,17,13
28814,Sesame Hamburger Buns,43,3
28815,Savory Shreds with Whitefish & Sardines in Sauce Cat Food,41,8
28816,Cooking Sauce Indian Butter Chicken Mild,76,6
28819,Marion Blackberries,116,1
28820,Master Brew Kombucha Grapefruit,31,7
28823,Original Chicken Breast Nuggets,49,12
28824,Onion Rings,129,1
28826,Parchment Baking Paper,97,13
28828,Traditional Hot English Mustard,72,13
28829,Kellogg's Pop-Tarts Frosted Strawberry Pastries,48,14
28832,Gluten-Free Non-Dairy All-Purpose Flour,17,13
28833,Large 10.5\" Plates,111,17
28834,Stix Crispy Seaweed Strips Original,50,19
28836,Grapefruit Juice,31,7
28839,Ziti Rigati,131,9
28840,Natural Active Life Deodorant,80,11
28841,Veggie Juice Apple Kiwi Zucchini & Green Bean,98,7
28842,Bunched Cilantro,16,4
28844,Organic Black Tea,94,7
28846,Black Peppercorn Mousse,88,13
28848,Snickerdoodle Low Fat Ice Cream Sandwiches,37,1
28849,No Salt Added Black Beans,59,15
28851,Cage Free  100% Liquid Egg Whites,86,16
28859,Sesame Seaweed Rice Chips,107,19
28862,Chicken Fried Rice,38,1
28863,Kisses Baking Chips,17,13
28868,Mushroom Bites With Roasted Garlic & Olive Oil,129,1
28871,Keurig Breakfast Blend Decaf Light Roast Coffee K Cups,26,7
28874,Carrot Ginger Soup,1,20
28875,Magnesium Citrate 200mg Supplement,47,11
28877,Andre Prost Unsweetened Coconut Milk,91,16
28878,Green Apple Ale,27,5
28879,Amy Indian Mattar Paneer Light In Sodium,38,1
28881,Banana Cream Traditional Oikos Greek Yogurt,120,16
28883,Organic Yellow Corn Taco Shells 12 Count,30,6
28884,Home Squeezed Style Calcium & Vitamin D 100% Orange Juice,31,7
28885,Gluten Free Yellow Cake Mix,105,13
28886,Organic Orange,98,7
28888,Turkey Breast Honey Roasted Lower Sodium,96,20
28889,Strawberry Vanilla Splendor Granola,57,14
28892,Muscat Grape Jelly,88,13
28896,Ground Thyme,104,13
28900,Black Label Center Cut Bacon,106,12
28902,Ginger Turmeric Spice Almondmilk,31,7
28905,Organics Love My Veggies Apples Carrots Beets & Strawberries,92,18
28906,Kale Blazer Juice,31,7
28909,Anytime Favorites Hickory Smoked Boneless Ham Steak,7,12
28910,Dark Mocha Almond Granola,3,19
28911,Buttermilk Complete Pancake & Waffle Mix,130,14
28912,Cheese Fancy Shredded Mexican Mix,21,16
28913,100% Lime Juice,98,7
28914,Carmelized Onion Hummus,67,20
28915,Penne Lisce,131,9
28916,Hot House Seedless Cucumbers,83,4
28918,Marcona Almonds,117,19
28920,Vegan Peanut Butter Chocolate Chip Cookies,61,19
28921,Original,37,1
28922,Chocolate Coconut Crisps,45,19
28924,Organic Salted Crackers,78,19
28925,Taster's Choice Decaf House Blend Instant Coffee,26,7
28926,S.O.S Tuffy Mesh Scour Pad,114,17
28928,Uncured Black Forest Ham,96,20
28930,White Chocolate Macadamia Nutrition Bar,3,19
28931,Honey Bunches of Oats Honey Roasted Cereal,121,14
28932,Slow Roasted Beef,38,1
28934,Frozen Broccoli Florets,116,1
28935,Chipotle,72,13
28937,Simply Fruit Apricot Preserves,88,13
28938,Refreshing White,62,5
28939,Cuties Dairy Free Mint Chocolate Chip Frozen Dessert Sandwiches,37,1
28940,Roasted Almond Crunch Crunchy Granola Bars,3,19
28941,Stone Ground White Rice Flour,17,13
28942,Pure Coconut Water with Pineapple,98,7
28946,Yogurt Tubes Blueberry,120,16
28951,Original Crunchy Cookie Chips,61,19
28954,Classic Rotisserie Chicken,13,20
28956,Party Cutlery Full Size Assorted,111,17
28957,Newman Own Newman-O's Creme Filled Mint Chocolate Cookies,61,19
28961,Hazed & Confused™ Core Ice Cream,37,1
28963,Naked Sponges - 2 CT,114,17
28966,Blanc De Noir Champagne,134,5
28967,Cinnamon PaleoKrunch Granola,121,14
28968,Applewood Smoked Center Cut Uncured Bacon,106,12
28969,Fruit Bars Tangerine With Strawberry Blueberry Pineapple,37,1
28970,Green Tea with Pomegranate,94,7
28974,Habanero Pepper,100,21
28977,Classic Roast Coffee K-Cups,26,7
28979,Anchovies Flat Fillets In Olive Oil,95,15
28981,Super Sensitive No Fragrance Hair Conditioner,102,18
28982,Raspberry Twist Vodka,124,5
28983,Veri Veri Teriyaki Marinade & Sauce Less Sodium,5,13
28985,Michigan Organic Kale,83,4
28986,Mild Italian Chicken Sausage,106,12
28987,Vanilla Bottles,92,18
28989,Prickly Pear Water,77,7
28990,Curly Parsley Bunch,16,4
28993,Iceberg Lettuce,83,4
28997,Infant Formula,92,18
28999,Flank Steak,122,12
29001,Blueberry Pancakes & Sausage On A Stick,52,1
29004,Classic Decaf Instant Coffee,26,7
29005,Easy Exopress Cheesy Garlic Lasagna with Meat Sauce,38,1
29006,Everyday Thin & Crispy Turkey Bacon,106,12
29007,Crystallized Ginger Slices,117,19
29008,Lobster Tail,39,12
29009,Organic Salted Pistachio,117,19
29010,Original Cat Litter,41,8
29011,Rubbed Sage,104,13
29012,Go Walnuts! Organic Walnuts,117,19
29013,Gluten Free Cracked Pepper And Salt Crackers,78,19
29014,Whole Kernel Popcorn,23,19
29015,Honey Bunches of Oats Roasted Oats,121,14
29020,Whiskey,124,5
29025,Ginger Bok Choy Vegetable Salad Kit,123,4
29027,Baby Bella Mushroom Whole,123,4
29031,Spinach & Feta Chicken Sausage,106,12
29033,Tamari Brown Sesame Rice Crackers,78,19
29034,Select-a-Size Rolls Paper Towels Tissue,54,17
29035,Strawberry Watermelon Liquid Water Enhancer,90,7
29036,Sea Salt Crisps,78,19
29041,Strawberry Yogurt,120,16
29044,Organic Beans Pinto,59,15
29045,Organic Hibiscus Berry Sparkling Probiotic Drink,31,7
29047,Power Essence Kale & Shredded Brussels Sprouts,123,4
29050,Decorating Icing,97,13
29051,Mild Fruit Toddler Training Toothpaste,20,11
29053,Cold Season Caffeine Free Tea Bags,94,7
29055,Mint Jelly,88,13
29059,Raspberry Apple Juice,31,7
29061,Stuffed Peppers,38,1
29063,Spinach Naan,128,3
29064,Black Cherry Water,115,7
29066,Beyond Chicken Grilled Strips,14,20
29071,Gourmet Pizza Nut-Free Pesto Gluten Free,79,1
29073,Family Marinara Premium Organic Pasta Sauce,9,9
29074,Orange Gelatin Dessert,105,13
29075,Organic Extra Virgin Pure Coconut Oil,25,11
29077,Organic Milk Chocolate Peanut Butter Cups,45,19
29078,99% Fat Free Natural Goodness Chicken Broth,69,15
29079,Seasoning Curry Powder,104,13
29080,Giant Hot Dog Buns,43,3
29081,Special K Cookies & Crème Pastry Crisps,48,14
29082,Waffle Fries French Fried Potatoes,129,1
29084,Honey Mustard Nut-Thins Cracker,78,19
29085,Green Fusion Fruit & Veggie Smoothie Blend,113,1
29086,Pea Protein Natural Unflavored,65,11
29088,Red Hot Buffalo Wings Sauce,72,13
29091,Lean & Fit Chicken Apple Sausage Egg White & Cheddar on Multi Grain Flatbread Breakfast Sandwich,52,1
29092,Organic Hearty Morning Fiber Cereal,121,14
29094,Flip Coffee Break Bliss Greek Yogurt,120,16
29095,Original Cream Cheese,108,16
29097,Snack Size Divine Triple Chocolate Ice Cream Bars,37,1
29098,Chicken & Salmon Dinner in Gravy Savory Shreds Cat Food,41,8
29101,Balanced Breaks Pepper Jack Natural Cheese Honey Roasted Peanuts & Raisins Snacks,108,16
29103,Zero Go-Go Mixed Berry Vitamin Water,64,7
29104,1000 Sheets Unscented Bathroom Tissue,54,17
29105,Garlicky Carnitas Slow Cook Sauce,30,6
29107,Lightly Dried Basil,16,4
29108,Stainless Steel Water Bottle With Sport Cap Aqua Color,85,17
29109,H2O Closer Personal Lubricant,6,2
29110,Napkins 1-Ply,54,17
29112,Organic Spicy Chili,59,15
29116,Spinach Souffle,38,1
29117,Organic Gluten Free Sea Salt by the Seashore Multigrain Tortilla Chips,107,19
29118,French Vanilla Soy Creamer,91,16
29124,Bite Size Cheddar Cheese Crackers,78,19
29125,Bac-Out Stain & Odor Remover,114,17
29126,Organic Strawberry Chia Lowfat 2% Cottage Cheese,108,16
29127,Dairy Free Unsweetened Coconut Milk,91,16
29129,Flackers Rosemary Flax Seed Crackers,78,19
29130,Raw Manuka Honey Hi Active 15 Plus,29,13
29133,Natural Care Baby Wipes Fragrance Free,56,18
29135,Marzipan Almond Candy Dough,97,13
29136,No Salt Added Fresh Cut Sweet Peas,81,15
29138,Roasted Chicken & Garlic Rice Pilaf Mix,4,9
29139,Red Creamer Potato,83,4
29140,Coke Life,77,7
29141,Pomegranate and Lemon Verbena Body Wash,127,11
29142,Natural Chicken & Apple Breakfast Sausage Patty,52,1
29145,Green Tea Blueberry Pomegranate,94,7
29150,Comfort Sheer 40 ct Assorted Posted 5/7/2014 Value,118,11
29153,Classic Pizza Crust,105,13
29156,Organic Stage 2 Sweet Potato Garbanzo Barley,92,18
29158,Panko Breadcrumbs Original,5,13
29160,Sea Salt & Maple Butter,36,16
29163,Cf Chry Almnd Grnola 11,3,19
29165,Original Antiseptic Adult Mouthwash,20,11
29166,Fat Free Unsalted Mini Pretzels,107,19
29172,Keurig Vanilla Biscotti Coffee K Cups,26,7
29176,Extra Large Eggs,86,16
29178,100 Calorie Ritz Snnack Mix Packs,78,19
29180,Tuscan Kale & Quinoa Salad,1,20
29182,Vanilla Pot De Creme,71,16
